Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Heston Kjerstad","BAL",11.322,41.8915,37.979,8.71195,5.81589,1.63414,0.0694011,1.19252,4.47466,4.38366,2.66018,0.105628,11.1454,1.10352,0.12476,0.0240916,0.775689,0.1322,0.0559698,0.229389,0.0635016,0.266054,0.238679,0.29798,0.370269,0.29407,0.668249,0.14088,2.94596,0.291837,0.00546095,-0.0590246,4.30408,-0.645732,88.5618,-0.0535636,-0.453186,-0.6183160655200481,-0.9773518443107605,-0.0157387,999,3.56089,1.1378,1.92897,3.56089,-1.1378,2.42804,39.6,3.6,39.6,3.6,,,,,,,,,,,,,,,,,,,"Heston Kjerstad","31166",677008
"Leo De Vries","ATH",9.12257,34.8607,31.6182,7.38001,4.32622,1.85321,0.0831585,1.11741,4.36633,4.05585,2.94007,0.126911,8.40389,0.152735,0.10878,0.0409292,0.350147,0.347791,0.108876,0.23341,0.0843375,0.24107,0.349846,0.300772,0.403305,0.305582,0.704076,0.169895,4.00041,0.282026,-0.0129922,-0.0231686,3.90754,-0.211524,94.6269,-0.0361608,-1.52355,-0.2575458958745003,-1.1012135446071625,-0.0183059,999,3.2787,-0.0483901,1.95053,3.2787,0.0483901,2.3993,31.4,3.488888888,31.4,3.488888888,,,,,,,,,,,,,,,,,,,"Leo De Vries","sa3023363",815888
"Tsung-Che Cheng","BOS",10.7786,29.942,26.9473,5.70038,4.08616,1.26849,0.0956955,0.250028,2.61842,2.09857,2.38523,0.0299209,8.08261,0.194425,0.156884,0.258186,0.443335,0.744751,0.346458,0.211538,0.0796615,0.269942,0.295106,0.278941,0.293549,0.257094,0.57249,0.0820107,4.5853,0.290352,0.0521584,-0.0367386,2.17746,-1.36042,57.4501,0.0154198,-0.0567691,-1.4861746151000261,0.2732795178890228,-0.0186556,999,1.1564,0.00453939,2.00128,1.1564,-0.00453939,2.33162,17.4,1.581818181,17.4,1.581818181,,,,,,,,,,,,,,,,,,,"Tsung-Che Cheng","28344",691907
"Cavan Biggio","HOU",7.56905,22.7888,20.0067,4.21464,3.59821,0.368132,0.0112088,0.23709,3.17767,2.63805,2.54551,0,6.65766,0.159178,0.040834,0.0365687,0.039363,0.209705,0.0434303,0.210662,0.1117,0.292147,0.382343,0.304117,0.265734,0.264236,0.569852,0.0550726,4.0354,0.302412,-0.0321112,-0.0174542,1.7894,-0.903273,67.1412,-0.0495654,-0.171829,-0.9321280084550381,-0.055022262036800385,-0.0207488,999,2.92477,0.317777,1.98195,2.92477,-0.317777,2.3574,11.4,1.425,11.4,1.425,,,,,,,,,,,,,,,,,,,"Cavan Biggio","19252",624415
"Tristan Peters","CHW",10.0636,36.3921,33.0933,7.33395,5.11152,1.62789,0.083975,0.510574,3.66979,3.40846,3.01685,0.0523431,8.75364,0.146175,0.10584,0.029938,0.423056,0.285107,0.139692,0.221615,0.0828985,0.240537,0.34464,0.288679,0.322165,0.272026,0.610844,0.100551,3.44751,0.285081,0.00875046,-0.0544649,3.08773,-1.21228,71.5762,-0.0457145,0.0817816,-1.2682851292192936,-0.17705675959587097,-0.0218618,999,2.408,-0.61903,1.95548,2.408,0.61903,2.39269,30.4,3.04,30.4,3.04,,,,,,,,,,,,,,,,,,,"Tristan Peters","30063",671976
"Juan Yepez","TOR",8.88644,28.9123,26.5738,6.17148,4.25358,1.25643,0.0371826,0.624289,2.62903,2.99133,1.82053,0.0336924,5.01396,0.212872,0.242391,0.062687,0.57543,0.094752,0.0445807,0.232239,0.0629675,0.17342,0.363093,0.284402,0.352797,0.279239,0.637199,0.120557,2.37693,0.261933,-0.016341,-0.0405884,2.6224,-0.793811,77.5044,-0.0569293,0.0528879,-0.823499258607626,-0.4782753698527813,-0.0313753,999,1.21967,-0.562665,1.99736,1.21967,0.562665,2.33685,24.9,2.766666666,24.9,2.766666666,,,,,,,,,,,,,,,,,,,"Juan Yepez","18400",660766
"Eloy Jiménez","TOR",11.6275,41.5202,38.0532,9.38156,6.45989,1.65369,0.0161733,1.25181,4.26331,4.8131,2.87387,0.0760952,8.37615,0.279928,0.271763,0.0413687,1.14344,0.0924179,0.0421397,0.246538,0.0692162,0.201737,0.343101,0.302211,0.389533,0.301512,0.691745,0.142996,1.9379,0.283296,-0.00230956,-0.0617375,4.51679,-0.389135,91.831,-0.064047,0,-0.46492669731378555,-1.256056308746338,-0.0323063,999,1.67677,0.957965,1.95153,1.67677,-0.957965,2.39795,36.6,3.05,36.6,3.05,,,,,,,,,,,,,,,,,,,"Eloy Jimenez","17484",650391
"Niko Kavadas","LAA",7.0688,21.8675,19.1554,3.51618,2.01037,0.720564,0.0383525,0.746897,2.09494,2.32682,2.26832,0.0408689,8.5567,0.321945,0.104983,0.0168262,0.18327,0.066575,0.0157133,0.183561,0.10373,0.391298,0.265092,0.279462,0.342156,0.276543,0.621618,0.158595,2.64958,0.27813,-0.0153462,-0.0232219,1.93556,-0.648253,73.8656,-0.0385681,0.025372,-0.7121407799422741,-0.37636759877204895,-0.0343632,999,0.585597,-0.38582,1.98763,0.585597,0.38582,2.34983,21.7,3.1,21.7,3.1,,,,,,,,,,,,,,,,,,,"Niko Kavadas","29782",694359
"Drew Waters","KCR",17.1066,56.2153,51.3944,11.3839,7.59273,2.43129,0.422554,0.937349,5.86205,4.88934,3.82766,0.0160363,16.8959,0.661952,0.266559,0.0647613,0.716639,1.28725,0.393391,0.221501,0.0680892,0.300557,0.226543,0.282696,0.339966,0.274995,0.622662,0.118465,5.75751,0.308817,-0.00352306,0.0166911,4.90517,-1.73711,73.6158,0.0131681,0.0616556,-1.7398404255509377,-0.5580018535256386,-0.0404414,999,1.99368,2.0457,1.8895,1.99368,-2.0457,2.48067,42.7,2.511764705,42.7,2.511764705,,,,,,,,,,,,,,,,,,,"Drew Waters","20505",671221
"Nick Allen","HOU",36.6692,132.85,119.818,26.5924,20.5707,4.93702,0.0831233,1.0015,12.6209,9.15544,9.28512,0.0434225,27.1523,0.926959,0.931681,1.88806,2.18393,2.75514,0.975508,0.221939,0.0698917,0.204383,0.341964,0.281031,0.289606,0.256378,0.570638,0.0676672,3.95745,0.276371,0.0375158,-0.05139,9.58402,-6.11325,61.7286,-0.0138742,0.15108,-6.006391631439328,1.0313426107168198,-0.0411872,999,3.19096,-0.0366026,1.65217,3.19096,0.0366026,2.79711,88,2.378378378,88,2.378378378,,,,,,,,,,,,,,,,,,,"Nick Allen","22277",669397
"Lenyn Sosa","CHW",102.215,412.85,388.608,95.8203,64.4189,16.9932,0.852206,13.556,41.5476,48.4752,17.0702,0.458278,92.5871,2.71202,2.65285,1.80671,6.22786,2.15086,1.04376,0.246573,0.0413471,0.224264,0.184369,0.281242,0.399338,0.293564,0.68058,0.152765,2.97409,0.288528,-0.00902906,-0.550109,42.2479,-6.53344,86.3712,-0.559138,-1.38223,-7.209354817867279,-7.202272295951843,-0.0449173,489.1199951171875,3.39519,0.882572,0.626509,3.39519,-0.882572,4.16466,396.2,3.884313725,396.2,3.884313725,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"Curtis Mead","CHW",26.2049,97.0608,88.3502,21.1108,14.5269,4.36095,0.107569,2.11539,10.1128,9.48424,6.36259,0.118293,21.1231,1.99271,0.305501,0.0498322,1.72468,1.62251,0.351927,0.238945,0.0655526,0.217628,0.301214,0.30374,0.36257,0.294302,0.66631,0.123625,4.08635,0.290374,-0.0721693,0.0301019,9.99066,-1.47782,86.8784,-0.0420673,-2.27667,-1.5473430380225182,-2.218894299119711,-0.0492412,999,3.59622,-0.00408258,1.7606,3.59622,0.00408258,2.65254,87.8,3.376923076,87.8,3.376923076,,,,,,,,,,,,,,,,,,,"Curtis Mead","23986",678554
"Ryan Vilade","TBR",31.0596,102.277,92.3614,20.8529,14.2707,4.23109,0.180923,2.17016,10.612,10.1007,7.9452,0.136267,26.2156,1.36182,0.367366,0.241286,2.51125,1.67274,0.345069,0.225775,0.0776831,0.25632,0.303071,0.295582,0.345992,0.284409,0.641574,0.120217,4.33373,0.290362,-0.114955,0.0384838,9.70605,-2.37878,80.0823,-0.0764713,-0.406533,-2.4841770827770233,-1.4849901497364044,-0.051941,999,3.2894,-0.22809,1.69524,3.2894,0.22809,2.73968,86.8,2.8,86.8,2.8,,,,,,,,,,,,,,,,,,,"Ryan Vilade","22165",668723
"Paul DeJong","NYY",20.3733,77.9165,71.4743,14.8094,9.14265,2.42743,0.0288592,3.21047,7.78946,9.01531,4.62933,0.000589841,24.6293,1.42553,0.350356,0.0369834,0.961493,0.572955,0.202317,0.207199,0.0594139,0.316099,0.18796,0.267904,0.376722,0.281508,0.644626,0.169523,2.84326,0.263703,-0.0696222,-0.0685865,7.21076,-1.99568,78.0898,-0.138209,-1.79847,-2.155929684638977,-1.0648654103279114,-0.0597263,999,3.6316,-0.112866,1.72157,3.6316,0.112866,2.70457,66.9,3.345,66.9,3.345,,,,,,,,,,,,,,,,,,,"Paul DeJong","18015",657557
"Joey Meneses","ATH",16.0836,57.2363,53.0122,12.9986,8.94261,2.78319,0.0373028,1.23551,5.42115,5.98555,3.12886,0.142452,11.2577,0.514754,0.523821,0.0566303,1.31651,0.0988708,0.0470321,0.2452,0.0546657,0.196689,0.27793,0.291052,0.369027,0.28733,0.660078,0.123827,1.89049,0.286606,-0.0392726,-0.081636,5.56747,-1.19544,82.0893,-0.120909,-0.173439,-1.3325338587164879,-1.2249573469161987,-0.0634716,999,1.11854,-0.502304,1.90528,1.11854,0.502304,2.45963,49.9,3.11875,49.9,3.11875,,,,,,,,,,,,,,,,,,,"Joey Meneses","14366",608841
"Gustavo Campero","LAA",8.17042,26.034,23.6764,5.61383,4.30602,0.781878,0.0705789,0.455345,3.31256,2.78381,1.81902,0.0490986,5.26889,0.429962,0.0662027,0.0423929,0.425615,0.717019,0.188331,0.237107,0.0698712,0.202385,0.345239,0.302514,0.333788,0.283416,0.636302,0.0966816,5.56084,0.286291,0.0273888,0.0233291,2.44962,-0.626491,78.6001,0.0507178,-0.533777,-0.6059174090623856,-0.9120366871356964,-0.063629,999,2.97576,-0.106256,2.00548,2.97576,0.106256,2.32603,20.4,2.55,20.4,2.55,,,,,,,,,,,,,,,,,,,"Gustavo Campero","22707",672569
"Zach Dezenzo","HOU",33.1523,126.038,114.757,26.1098,17.0959,5.3469,0.0700672,3.59692,14.6376,13.49,9.51446,0.0265354,37.8557,0.919998,0.768399,0.0786041,2.09949,1.74597,0.337446,0.227523,0.0754889,0.300352,0.251335,0.290127,0.369369,0.289393,0.659496,0.141846,3.87193,0.303931,-0.0809914,0.0294323,12.471,-2.42138,84.471,-0.0515591,-1.01427,-2.3583999760448933,-2.6029523611068726,-0.0637745,999,1.61073,1.46816,1.55417,1.61073,-1.46816,2.92777,119.5,3.621212121,119.5,3.621212121,,,,,,,,,,,,,,,,,,,"Zach Dezenzo","31562",701305
"Matthew Lugo","LAA",17.4563,60.1775,56.495,12.4299,7.73578,2.87719,0.113487,1.70341,6.57433,6.2718,3.13179,0.0344635,18.4427,0.345944,0.139419,0.0653343,0.927435,1.27172,0.268844,0.220017,0.0520425,0.306472,0.169812,0.264632,0.365418,0.274146,0.630049,0.1454,4.92259,0.29397,-0.0990301,0.0704475,5.20941,-1.90103,72.2147,-0.0285826,0.0611592,-1.9992914367467165,-0.7470026761293411,-0.0690693,999,2.66965,-0.48153,1.84676,2.66965,0.48153,2.53766,49.6,2.917647058,49.6,2.917647058,,,,,,,,,,,,,,,,,,,"Matthew Lugo","25980",683090
"Andruw Monasterio","BOS",24.0936,82.5144,74.4507,17.5662,12.1117,3.59206,0.105865,1.7566,9.94296,8.16205,6.8075,0.027697,19.55,0.984276,0.220688,0.0511857,1.09004,1.72481,0.642906,0.235945,0.0825008,0.236928,0.34821,0.307507,0.357819,0.295142,0.665326,0.121874,4.35956,0.296256,0.063214,-0.0495322,8.54963,-1.20008,83.6598,0.0136818,-2.1215,-1.5754436766728759,-2.0152690038084984,-0.0768063,999,5.17324,0.106226,1.78427,5.17324,-0.106226,2.62097,82.2,3.425,82.2,3.425,,,,,,,,,,,,,,,,,,,"Andruw Monasterio","19455",655316
"Yanquiel Fernández","NYY",14.472,48.9412,45.5254,10.3417,7.81683,1.43764,0.0428535,1.04438,5.77729,5.88272,3.07768,0.151552,11.7085,0.150255,0.155316,0.0325595,0.892126,0.151527,0.0365927,0.227164,0.0628853,0.239235,0.26286,0.277449,0.329447,0.267142,0.606896,0.102284,3.09455,0.282354,-0.0481297,-0.0565933,3.9584,-1.82438,68.2211,-0.104723,0.0689404,-1.9429456442594528,-0.4705348163843155,-0.0774608,999,3.12665,-0.291306,1.87072,3.12665,0.291306,2.5057,31.3,2.235714285,31.3,2.235714285,,,,,,,,,,,,,,,,,,,"Yanquiel Fernandez","28552",692585
"Braden Montgomery","CHW",31.9112,125.243,113.567,25.4342,16.4885,5.6636,0.553024,2.72912,12.2989,11.5819,9.24007,0.316077,36.33,1.41968,0.858315,0.158131,1.91523,1.84089,0.546892,0.223959,0.0737772,0.290076,0.254337,0.288556,0.355661,0.282705,0.644217,0.131703,4.54022,0.301265,-0.0479153,-0.0329196,11.7122,-3.08617,78.9118,-0.0808349,-0.620901,-3.2024358063936234,-1.802796185016632,-0.0784201,999,2.26426,-0.923869,1.61583,2.26426,0.923869,2.84556,108.3,3.384375,108.3,3.384375,,,,,,,,,,,,,,,,,,,"Braden Montgomery","sa3038253",695731
"Tyler Wade","TEX",21.4312,63.6964,56.8748,12.0373,9.7284,1.98071,0.129901,0.198271,6.54854,3.95783,5.35457,0.0575146,15.9726,0.302068,0.141168,1.02379,0.716197,2.20482,0.759471,0.211645,0.084064,0.250762,0.335234,0.282323,0.261497,0.248421,0.54382,0.049852,5.1697,0.289852,0.0364895,0.0287595,4.18365,-3.34257,57.0773,0.065249,-0.54891,-3.1571144610643387,0.17869144678115845,-0.0804276,999,2.14991,-0.525019,1.88315,2.14991,0.525019,2.48913,32,1.523809523,32,1.523809523,,,,,,,,,,,,,,,,,,,"Tyler Wade","15730",642180
"Shay Whitcomb","HOU",9.04438,28.4868,26.3171,5.68489,3.33694,1.25895,0.00925854,1.07974,3.58951,3.31353,1.96922,0.053023,8.49496,0.12023,0.0641829,0.0160553,0.324248,0.316014,0.115275,0.216015,0.0691276,0.298207,0.231811,0.273064,0.387641,0.286689,0.660705,0.171625,3.78089,0.274009,0.0223083,-0.0194774,2.75612,-0.609814,82.6083,0.00283081,-1.36067,-0.581094378605485,-1.2211006581783295,-0.0840729,999,3.37722,-0.45781,1.96256,3.37722,0.45781,2.38326,25.9,2.877777777,25.9,2.877777777,,,,,,,,,,,,,,,,,,,"Shay Whitcomb","27789",694376
"Brice Matthews","HOU",12.0059,44.6627,39.727,8.39318,5.05109,1.71844,0.0454424,1.57821,4.99672,4.38022,3.92993,0.00499322,15.1052,0.411533,0.101375,0.4929,0.390937,1.91644,0.361277,0.211272,0.0879913,0.338207,0.26017,0.288311,0.375995,0.292251,0.664306,0.164724,5.23467,0.294448,-0.0742816,0.173364,4.52285,-0.754398,86.4399,0.0990828,-1.99096,-0.6147252172231674,-1.8056868016719818,-0.0903618,999,3.55315,-0.288845,1.92717,3.55315,0.288845,2.43044,45.2,3.766666666,45.2,3.766666666,,,,,,,,,,,,,,,,,,,"Brice Matthews","33280",694728
"Mark Canha","TEX",32.7127,122.842,107.183,24.4845,17.4995,4.85297,0.0293153,2.10266,12.3158,10.8075,10.9443,0.141029,25.0637,3.41395,1.27322,0.0272326,1.44615,1.14642,0.238685,0.228436,0.0890923,0.204032,0.436658,0.316271,0.333113,0.2917,0.649384,0.104677,3.2021,0.275333,-0.22348,-0.0778451,12.3848,-2.12991,86.8901,-0.301325,-0.908066,-2.1994142532348633,-2.9273678064346313,-0.0919553,999,3.20113,-0.462118,1.63563,3.20113,0.462118,2.81915,104.6,3.169696969,104.6,3.169696969,,,,,,,,,,,,,,,,,,,"Mark Canha","11445",592192
"Wade Meckler","LAA",17.9286,58.124,51.7348,11.4416,8.84374,2.08907,0.220071,0.288683,5.98368,4.57798,5.59443,0.10826,13.5168,0.344337,0.31192,0.138518,1.19267,0.756775,0.216855,0.221158,0.0962499,0.232551,0.413887,0.299736,0.286786,0.266051,0.586522,0.0656282,4.59834,0.291645,0.0316587,-0.0343256,4.64965,-2.21816,66.6386,-0.00266685,0,-2.288124223938212,-0.6406969428062439,-0.0949753,999,0.763698,-1.7842,1.87923,0.763698,1.7842,2.49436,35.3,1.961111111,35.3,1.961111111,,,,,,,,,,,,,,,,,,,"Wade Meckler","31490",685133
"Junior Perez","ATH",10.1861,39.7979,35.8404,7.36764,4.20736,1.93553,0.0464272,1.17832,4.48127,4.01602,3.6479,0.037535,13.5661,0.0942494,0.102106,0.113196,0.37213,1.36587,0.207653,0.205568,0.0916606,0.340875,0.268898,0.279952,0.360793,0.281851,0.640745,0.155225,5.16147,0.291975,-0.0812269,0.135904,3.69416,-1.00826,78.3255,0.0546772,-1.18594,-0.9648394212126732,-1.4060091525316238,-0.10476,999,3.0875,-0.125018,1.92872,3.0875,0.125018,2.42838,32.3,3.23,32.3,3.23,,,,,,,,,,,,,,,,,,,"Junior Perez","sa3005744",678577
"Eric Wagaman","MIN",30.2777,118.368,109.387,26.7864,17.5827,6.13091,0.10149,2.97131,12.9216,12.6164,7.46038,0.0465915,23.9476,0.508832,0.955138,0.0562321,1.94945,1.15281,0.258561,0.244877,0.0630272,0.202316,0.311529,0.293764,0.38427,0.295092,0.678034,0.139393,3.58529,0.285473,-0.135378,-0.0437008,12.2598,-1.72627,87.064,-0.179079,-1.36034,-1.9837788194417953,-3.287739634513855,-0.122519,999,2.97919,0.11895,1.66498,2.97919,-0.11895,2.78002,113.7,3.79,113.7,3.79,,,,,,,,,,,,,,,,,,,"Eric Wagaman","23395",676572
"Justin Foscue","TEX",14.2302,49.529,45.0732,9.7583,6.29575,2.10721,0.0357982,1.31954,5.10174,5.17618,3.92549,0.014916,10.055,0.369067,0.124317,0.0369623,0.544567,0.242599,0.117864,0.216499,0.0792564,0.203012,0.390402,0.283942,0.352665,0.281126,0.636607,0.136166,2.81995,0.249498,0.0190849,-0.0695628,4.56828,-1.28396,79.6065,-0.0504779,-0.652432,-1.2409648224711418,-1.750443458557129,-0.131646,999,2.229,-0.0785153,1.87877,2.229,0.0785153,2.49497,38.2,2.728571428,38.2,2.728571428,,,,,,,,,,,,,,,,,,,"Justin Foscue","27501",679822
"Jarred Kelenic","CHW",28.724,102.687,93.938,20.1664,12.8535,4.52945,0.171553,2.61181,10.8936,9.51103,8.05396,0.225428,30.8006,0.306762,0.292283,0.0959726,1.20785,1.71569,0.927623,0.214677,0.0784321,0.299946,0.261487,0.278066,0.349958,0.275879,0.628023,0.13528,4.06764,0.288641,0.183634,-0.175302,9.03385,-3.09941,74.2231,0.00833154,-0.116907,-3.120129346847534,-1.6437316089868546,-0.131829,999,3.17143,0.531766,1.66107,3.17143,-0.531766,2.78523,85.7,2.955172413,85.7,2.955172413,,,,,,,,,,,,,,,,,,,"Jarred Kelenic","22558",672284
"Jeimer Candelario","LAA",23.0377,85.1254,77.5681,15.9032,11.3392,2.59888,0.128432,1.83673,9.93292,9.75009,6.51463,0.055792,24.3293,0.582075,0.42441,0.0361044,1.19456,0.346678,0.166314,0.205022,0.0765298,0.285806,0.267768,0.270303,0.312875,0.259799,0.583179,0.107853,3.5029,0.271415,-0.00805066,-0.120112,6.37751,-3.6807,62.3317,-0.128163,0.311679,-3.9074307829141617,-1.465922474861145,-0.249998,999,3.82975,0.0743208,1.64077,3.82975,-0.0743208,2.8123,63.1,2.74347826,63.1,2.74347826,,,,,,,,,,,,,,,,,,,"Jeimer Candelario","13621",600869
"Sebastián Rivero","LAA",7.79775,22.6279,21.5236,4.31561,3.38111,0.660722,0.0111124,0.262672,2.38339,2.43986,0.869377,0.00389065,5.39649,0.104237,0.0621854,0.0684757,0.271379,0.106887,0.0313039,0.200506,0.0384206,0.238488,0.161101,0.234458,0.268848,0.223325,0.503305,0.0683417,3.4471,0.254475,-0.0126841,-0.0201649,1.02517,-1.6485,37.2059,-0.0328491,-2.20146,-1.7075453773140907,-1.5997841358184814,-0.258699,999,2.44651,-0.823661,1.98768,2.44651,0.823661,2.34976,6.3,0.7875,6.3,0.7875,,,,,,,,,,,,,,,,,,,"Sebastian Rivero","21735",665861
"John Rave","KCR",36.8602,126.777,112.999,24.6756,16.2698,4.85292,0.746107,2.80672,14.5515,11.6704,11.0101,0.154233,33.1915,0.687618,0.893911,1.18639,1.61224,3.58699,0.848263,0.21837,0.0868463,0.26181,0.331715,0.289618,0.349037,0.281704,0.638655,0.130667,5.86598,0.280748,-0.120469,0.186405,11.7528,-3.22695,78.2246,0.0659363,-2.59073,-3.196875885128975,-4.297218918800354,-0.327749,999,2.41194,-0.786828,1.59004,2.41194,0.786828,2.87994,116.2,3.14054054,116.2,3.14054054,,,,,,,,,,,,,,,,,,,"John Rave","26284",670231
"Mickey Gasper","BOS",12.0581,35.8123,31.8322,7.2202,5.57936,1.06075,0.0305187,0.549565,4.53821,3.96292,3.42318,0.0514211,7.09937,0.327969,0.121332,0.107618,0.663533,0.178307,0.065711,0.22682,0.0955866,0.198238,0.482181,0.30728,0.313854,0.280134,0.621134,0.0870339,3.38259,0.274459,0.0110959,-0.0525059,3.27429,-0.957211,73.3218,-0.04141,-4.86695,-1.167471244931221,-3.9365413784980774,-0.396094,999,3.35922,-0.312291,1.93618,3.35922,0.312291,2.41843,28.5,2.375,28.5,2.375,,,,,,,,,,,,,,,,,,,"Mickey Gasper","24759",681508
"Nolan Jones","CLE",33.1384,125.306,110.324,24.8645,16.3881,5.48796,0.283263,2.70518,14.3531,12.2615,12.8245,0.450993,36.5882,0.953478,1.00465,0.199184,1.86798,2.26719,0.862968,0.225378,0.102346,0.291991,0.35051,0.308877,0.353818,0.293101,0.662695,0.12844,4.52579,0.307618,0.0115462,-0.096132,12.7758,-2.03005,87.6347,-0.0845858,-5.67652,-1.910781241953373,-6.937956690788269,-0.464081,999,4.12745,-1.07345,1.58368,4.12745,1.07345,2.88843,115.7,3.506060606,115.7,3.506060606,,,,,,,,,,,,,,,,,,,"Nolan Jones","20529",666134
